あっての,"接续N＋あっての
意思∼があるから成り立つ  有…才有…
功能场景用于表达的场景
例句
①愛あっての結婚生活だ。愛がなければ、いっしょに暮らす意味がない!/有爱才有婚姻生活。如果没有爱，住在一起没有意义。
②わたしたちはお客さまあっての仕事ですから、お客さまを何より大切にしています。/有顾客才有我们的工作，所以我们格外看重我们的顾客。
③交渉は相手あってのことですから、自分の都合だけ主張してもうまくいかない。/有对手才有谈判，所以即使一味强调自己主张也无法顺利进行。
④お酒とタバコをやめることができたのも、家族の協力があってのことだ。/成功戒烟戒酒全得益于家人的帮助。
⑤あなたあっての私なんです。それを忘れないでください。/有你才有我，这一点请不要忘记。
解析
「Ｎ1＋あっての＋Ｎ2」の形で、「Ｎ1があるからＮ2が成立する」と強調するときの表現。采用「Ｎ1＋あっての＋Ｎ2」的形式，强调“只有Ｎ1存在，Ｎ2才能成立”。
注意
①前项和后项是不同的名词。强调前项的助词「が」可以省略，后项也会以「もの」、「こと」的形式出现，如「～あってのことだ」、「～あってのものだ」。 
②意思与「～があるからこそ」相同，“正因为······才”。 
③固定用法：「命あっての物種」/有了生命才会有一切；留得青山在，不怕没柴烧。
易混淆语法辨析
あっての/とあって/にあって（は）/にあっても/あって/辨析：
①接续不同
「〜あっての」和「〜にあって」前面都接「名」。「〜とあって」前面接「動普通形/ィ形/ナ形語幹/名」。
②意思不同「〜あっての」表示条件，意思是“有了前项才有后项”。「〜とあってJ表示原因，意思是“因为……”。「〜にあって」作状语，提示所处的时代、立场、状況，意思是“处在……”、“在……之下”。
【例句】
△家族あっての幸せだ。/有了家人才会感到幸福。
△日曜日とあって、人出が多い。/因为是礼拜天，所以人很多。
△緊急時にあって、冷静かつ迅速な行動が必要だ。/在紧急情况下，需要冷静而迅速的行动。
",N1
にそくして/にそくした/にそくしては/にそくしても 【に即して/に即した/に即しては/に即しても】,"接续Ｎ＋に即して
意思∼に従って  按照～
功能场景用于表达的场景
例句
①試験中の不正行為は、校則に即して処理する。/考试中不正当的行为要根据校规来处理。
②大会の開会式はスケジュール表に即して１分の狂いもなく行われた。/大会开幕式根据时间表有序进行。
③非常事態でも、人道に即した行動が取れるようになりたい。/即使是紧急状态，也想按照人道主义来采取行动。
④このような規則は実態に即して柔軟に解釈すべきだ。/这类规则应该根据实际情况，灵活解释。
⑤その新聞記事が、事実に即して提供された情報かどうか確認した。/我确认了下这个报纸报道的是不是以事实为依据提供的信息。
⑥規定に即して処理する。/根据规定处理。
解析
１）そのことが基準になるという意味。事実や、規範を表す名詞につく。 
２）後に名詞が来る場合は③のように「に即したN」という形になる。１）接在表示“以那件事为基准”之意的名词以及表达事实、规范等之意的名词后面。　
２）后面出现名词时，如例句③，变为「に即したＮ」的形式。
注意
1、「～に即して」后面接续动词、形容词、副词。「～に即した」后面接续名词，作定语。
2、辨析：に即して按照……に即しては要是按照……的话に即しても即使按照……也不能根据结尾助词的不同，意思有所不同。
",N1
であれ/であろう,"接续N＋であれ
意思  不管...都...；即使...；无论...也...；
功能场景用于表达的场景
例句
①命令されたことが何であれ、きちんと最後までやらなければならない。/不管被命令做什么，都必须努力做到最后。
②たとえ相手が大臣であれ、一市民であれ、自分の意見をはっきり言うべきだ。/不管对方是大臣还是平民，都应该明确说出自己意见。
③どんな国であれ、教育を重視しない国は発展しない。/不管哪个国家，不重视教育就无法发展。
解析
１）「∼であれ」の形で、「∼に関係なく」という意味で使う。後の文には「事態は同じだ」という意味の文が来る。話者の主観的判断や推量を表す文が来ることが多い。
２）②のように「N1であれN2であれ」の形もある。「たとえ∼であれ・疑問詞∼であれ」の形で使うことが多い。１）采用「∼であれ」的形式，意为“与～无关”，后半句出现“事态还是一样的”之意的句子。多使用表说话人主观的判断、推量等意义的句子。
２）如例句②，也有「N1であれN2であれ」的形式。很多句子采用「たとえ∼であれ・疑問詞∼であれ」的形式。
注意
①常与「たとえ」、「どんな」、「何」等词连用。
②前项可以是一个极端的例子，意思是即使举出再极端的例子，后项的原则也不变。
",N1
であれ～であれ/であろうと～であろうと,"接续N＋であれ＋N＋であれ
意思∼でも∼でも  ～也是～也是
功能场景用于表达的场景
例句
①着るものであれ食べるものであれ、むだな買い物はやめたいものです。/不管衣服也好，食物也好，都不应该买没用的东西。
②物理学であろうと化学であろうと、この国は基礎研究が遅れている。/物理也好，化学也好，这个国家的基础研究都比较滞后。
③学校教育であれ家庭教育であれ、長い目で子どもの将来を考えた方がいい。/不管家庭教育还是学校教育，最好用长远眼光来考虑孩子的未来。
④論文を書くのであれ、研究発表をするのであれ、十分なデータが必要だ。/不管写论文还是发表研究结果，都需要充分的数据。
解析
１）「∼でも∼でも」と例をいくつかあげて「その全部に当てはまる」と言いたいときに使う。
２）同様の意味を持つ「にしても∼にしても・にしろ∼にしろ・にせよ∼にせよ」よりも硬い言い方。１）举若干例子“～也是～也是”，“所有的都适用”。在想要表达这样的意义时使用本句型。
２）比同义的句型「にしても∼にしても・にしろ∼にしろ・にせよ∼にせよ」等的语气更生硬一些。
注意
①列举互为对照、并立或者类似的内容。
②后项常用「～なければならない」、「～べきだ」「～てはいけない」等句型。
",N1
にたえる/にたえない 【に堪える/に堪えない】,"接续動詞辞書形＋に堪える
意思∼するだけの価値がある  （不）值得～
功能场景用于表达的场景
例句
①あの映画は子ども向けですが、大人の鑑賞にも十分堪えます。/那部电影虽然是给小孩子看的，但也是一部对大人而言很有鉴赏价值的电影。
②早く専門家の批評に堪える小説が書けるようになりたいと思う。/我也想尽快能写出值得专家评论的文章。
③彼の小説はまだ、小説好きの読者が読むに堪える本ではない。/他的小说还没有值得小说爱好者值得品读的杰作。
④人の悪口は聞くに堪えない。/不值得听别人的恶意诽谤。
⑤こういうスキャンダル記事は読むに堪えない。/这类丑闻不值得报导。
解析
１）「そうするだけの価値がある」という意味。
２）「そうするだけの価値がない」と否定したいときは、③のように「∼に耐えるＮではない」の形を使う。
３）①の「大人の鑑賞に耐える」とは「大人が鑑賞するだけの価値がある」という意味である。
１）“那样做有那样做的价值”之意。
２）在想要表达否定意义，那“样做没有价值”之意时，如例句③，采用「∼にたえるＮではない」的形式。
３）例句①「大人の鑑賞にたえる」意为「大人が鑑賞するだけの価値がある」（有值得大人看的价值）。
注意
常用「見る」、「聞く」、「鑑賞する」、「評価」、「賞賛」、「批判」等词，指某事、某物具有那样的价值。
",N1
にたる/にたりる 【に足る/に足りる】,"接续V连体形＋に足る/足りる
意思∼できる／∼するだけの価値がある  值得～
功能场景用于表达的场景
例句
①彼は今度の数学オリンピックで十分満足に足る成績を取った。/他在这次奥林匹克数学竞赛中取得了满意的成绩。
②これはわざわざ議論するに足る問題だろうか。/这难道不是一个值得讨论的问题吗？
③田中君は大学の代表として推薦するに足る有望な学生だ。/田中有望被推荐成为大学代表。
④最近の彼の作品は論ずるにたるものが少なくなってしまった。/最近他的作品越来越乏善可陈了。
⑤彼の今度の小説はすばらしい。間違いなく文学賞に選ばれるにたる出来だといえる。/他这次的小说非常精彩。可以说肯定具有入选文学奖项的水准。
⑥満足するに足りる成績。/心满意足的成绩。
解析
１）「∼に足るＮの形で、「∼できる／∼するだけの価値がある人やものごと」を言いたいときに使う。
２）「∼」にはこのほか、「尊敬する・信頼する」などの動詞にもよく使われる。１）采用「∼に足るＮ」的形式，在想要表达“可以～／值得做～的人或事物”之意时使用本句型。
２）「∼」处除此之外，也常使用「尊敬する・信頼する」等动词。
注意
常用「信頼」、「満足」、「推薦する」等词。
",N1
にとどまらず/とどまらず,"接续N／普通形（ナＡである／Ｎである）＋にとどまらず/とどまらず
意思∼だけでなく  不只
功能场景用于表达的场景
例句
①彼のテニスは単なる趣味にとどまらず、今やプロ級の腕前です。/他对网球不只局限于兴趣爱好，如今已有了专业级的水平。
②田中教授の話は専門の話題だけにとどまらず、いろいろな分野にわたるので、いつもとても刺激的だ。/田中教授的话不单是专业性话题，在各个领域方面总会使人兴奋。
③学歴重視は子どもの生活から子どもらしさを奪うにとどまらず、社会全体を歪めてしまう。/重视学历已经不只局限于从孩子的时候到剥夺孩子的天性，而是延伸到了社会的扭曲。
解析
「∼にとどまらず…」の形で、ある事柄が、「∼」という狭い範囲を越えて、「…」という、より広い範囲に及ぶ、という意味。
采用「∼にとどまらず、…」的形式，某事超越了「∼」这一狭窄的范围，已经涉及到「…」这一广大的范围之意。
注意
常用表示范围、时间、区域的名词。
易混淆语法辨析
にとどまらず/とどまらず/のみならず/ひとり～のみならず/辨析：
①接续不同「〜にとどまらず」前面接「名」，常用表示区域或者时间的名词。「〜のみならず」前面接「動普通形/イ形/ナ形（である）/名」。
②意思相近「〜にとどまらず」表示“不仅限于此范围……，而且……”。「〜のみならず」表示“不只……而且……”，使用的范围比「〜にとどまらず」更广。
【例句】
△火山噴火の影響はふもとにとどまらず、周辺地域まで及んだ。/火山喷发不仅影响到山麓，还波及到周边地区。
△このドラマは若い人のみならず、老人や子どもたちにも人気がある。/这部连续剧不仅受到年轻人欢迎，老年人和孩子们也很喜欢。
",N1
に（は）あたらない/あたらない 【に（は）当たらない/当たらない】,"接续Ｖ连体形/体言＋に（は）当たらない
意思∼ほどのことではない  不值得～
功能场景用于表达的场景
例句
①彼の才能なんてたいしたことはない。驚くに当たらないと思う。/他的才能没什么了不起，不值得大惊小怪。
②この絵は上手だけれど有名な画家のまねのようだ。感心するには当たらない。/这幅画虽然画得很好，但好像是临摹的某位有名画家，不值得钦佩。
③山田さんの成功の裏には親の援助があるのです。称賛には当たりません。/山田成功的内幕是由于父母的援助，不值得称赞。
④試験に落ちたからと言って、嘆くにはあたらない。/虽说考试落榜了，也不值得哀叹。
⑤１０円貸したくらいで、感謝されるにはあたらない。/只不过借了10日元，不值得感谢。
解析
「∼ほどの価値はない」と、話者が低く評価して言うときに使う。驚く・感心する・ほめる・称賛などの言葉につくことが多い。“不值得到～的程度”，用于说话人给与某事物一个较低评价时。多接于驚く（吃惊）、感心する（感慨）、ほめる（表扬）、称賛する（称赞）等词语之后。
易混淆语法辨析
にはおよばない/に（は）あたらない/あたらない/辨析：
①接续相同.都接「〜名/動辞書形」。
②意思相近「〜には及ばない」表示没必要做某事或者不到做某事的程度，意思是“没必要……”。「〜にはあたらない」也表示没必要因为某个理由而吃惊或者责备，意思是“用不着……”、“不必……”。
③区别「〜には及ばない」前面常用「心配する」、「説明する」、「来る」。「〜にはあたらない」前面常用「非難する」、「驚くJ等词。
【例句】
△電話すれば結構です。わざわざ行くには及びません。/打个电话就行了，没必要亲自去。
△子どもには反抗期という時期があるから、息子が家出をしたからといって、驚くにはあたらない。/小孩子都有反抗期，虽说儿子离家出走了，也没必要惊讶。
",N1
にひきかえ/ひきかえ/にひきかえて,"接续N／普通形（ナAな・なAである／Nな・Nである）の＋にひきかえ
意思∼とは反対に／∼とは大きく変わって  与～相反
功能场景用于表达的场景
例句
①ひどい米不足だった去年にひきかえ、今年は豊作のようです。/与去年的粮食不足相反，今年好像是个丰收年。
②兄は節約家なのにひきかえ、弟は本当に浪費家だ。/哥哥很节俭，弟弟却很浪费。
③昔の若者がよく本を読んだのにひきかえ、今の若者は活字はどうも苦手のようだ。/以前的年轻人都很爱读书，现在的年轻人好像不擅长阅读。
④うちでは、父ががんこなのにひきかえ、母はとても考え方がやわらかい。/在家里爸爸很顽固，妈妈却很开朗。
⑤のんびりした独身時代に引き換え、結婚して子供がうまれてからの毎日は余裕がなさすぎる。/与悠然自得的单身时期相比，自从结婚生子以后，每天自由的时间太少了。
⑥応援するサポーターの興奮に引き換え、選手たちは冷静にプレイした。/选手们冷静地比赛与支持者兴奋地助威形成鲜明对比。
⑦勉強家の兄にひきかえ、弟は怠け者だ。/哥哥很勤奋，弟弟却很懒惰。
解析
「にひきかえ」の前に来る事柄とは「正反対に」とか「大きく違って」というような主観的な気持ちを込めて使う。「にたいして」は、前の事柄と後の事柄を中間的な立場で冷静に対比させる。
与「にひきかえ」前后的事实“正好相反”或“差异很大”时，带着说话人主观的情绪去叙述时，使用本句型。与本句型相对，「にたいして」是站在中间立场上将前后两个事件进行冷静的对比使用。
注意
①前后两项对照性的人和或事。
②也可用「それにひきかえ」/与前项不同。
易混淆语法辨析
にひきかえ/ひきかえ/にひきかえて/にはんして/はんする/はんし/はんした/辨析： 
①接续相同.都接_名」。
②意思相近「〜こひきかえ.表示与前项相反，意思是“与……截然不同”、“与……相反”。「〜にはんして」表示违背、违反前项，意思是“违反了……”、“违背了……”、“与……不同
③用法不㈣「〜;こひきかえ」的前项和后项多是対照性的词，如「姉/妹」、「去年/今年」等。「〜にはんして」的前项多是「予想」、「規則」、「ルール」、「期待」等。
【例句】
△無口な兄にひきかえ、弟のほうがおしゃべりだ。/与沉默寡言的哥哥相反，弟弟话比较多。
△皆の予想に反して、その有名な選手は引退した。/与大家的预想不同的是，那位有名的选手退役了。
",N1
いかんで/いかんによって,"接续Ｎ（の）＋いかんで/いかんによって
意思∼に対応して  根据，凭，要看…
功能场景用于表达的场景
例句
①商品の説明のし方いかんで、売れ行きに大きく差が出てきてしまう。/根据商品的说明书，销售情况会有很大的差别。
②このごろとても疲れやすいので、当日の体調いかんでその会に出席するかどうか決めたい。/最近容易累，我想根据当天的身体状况决定是否出席。
③国の援助のいかんによって、高齢者や身体障害者の暮らし方が変わると思う。/我认为国家的援助，会改变老年人和残障人士的生活方式。
④今度の事件をどう扱うかは校長の考え方いかんです。/这次的事件要如何处理要看校长的想法了。
解析
１）主として程度や種類の違いを表す語に続き、「それに対応してあることが変わる、あることを決める」と言いたいときに使う。
２）③の「いかんによって」も意味・用法は同じ。④のように文末では「いかんだ」という形になる。 
３）意味・用法が同じだが、硬い形式ばった言い方。１）主要跟在表示程度或种类差异的词语后，在想要表达“原来与此对应的事物发生了变化，决定做某事”之意的时候使用本句型。　
２）例句③的「いかんによって」的意义、用法也与本句型相同。如例句④所示,在句末变为「いかんだ」
３）意思、用法与「∼しだいで」相同，只是本句型是较为生硬郑重的说法。
注意
①该句型用在句中，表示中顿。
②前项接续名词时，「の」可以省略。
③「～いかんで」的后项多是某个决定。「～いかんでは/いかんによっては」表示“取决于前项，后项可能会有变化”，可以和「～かもしれない」、「～こともある」等连用。
④用法与「～次第で（は）/次第によっては」相同。
",N1
